Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,roll,pitch,yaw,string
1667362727.8371363,0,1667362727,814154386,IMU1_Frame,0,0,0,,-0.021312721718187478,0.08889181163266391,0.19540512547356828,0.97645319941935,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.097566,-0.014236,-0.443211,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.679,-1.787,-10.059,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.061,-0.0527,0.3285,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.401,10.482,22.596,"$VNYMR,+022.596,+010.482,-000.401,+00.0610,-00.0527,+00.3285,+01.679,-01.787,-10.059,+00.097566,-00.014236,-00.443211*60
"
1667362727.8394341,0,1667362727,839053392,IMU1_Frame,0,0,0,,-0.020567489775411035,0.0888985824247244,0.1898716502028221,0.9775596027130367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.095837,-0.015055,-0.445237,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.524,-1.777,-9.909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0553,-0.0535,0.3382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.376,10.464,21.949,"$VNYMR,+021.949,+010.464,-000.376,+00.0553,-00.0535,+00.3382,+01.524,-01.777,-09.909,+00.095837,-00.015055,-00.445237*6C
"
1667362727.8837426,0,1667362727,864018440,IMU1_Frame,0,0,0,,-0.019817795391893444,0.08883000507703026,0.18432516458660791,0.978642283413066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.096019,-0.022382,-0.444896,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.204,-1.878,-9.562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0582,-0.0526,0.335,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.352,10.438,21.301,"$VNYMR,+021.301,+010.438,-000.352,+00.0582,-00.0526,+00.3350,+01.204,-01.878,-09.562,+00.096019,-00.022382,-00.444896*6A
"
1667362727.9273589,0,1667362727,889726400,IMU1_Frame,0,0,0,,-0.019045439105983428,0.08876902079807107,0.17877014099976365,0.9796930993340396,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.100882,-0.018161,-0.446271,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.36,-1.981,-9.544,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0648,-0.0488,0.3375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.325,10.413,20.653,"$VNYMR,+020.653,+010.413,-000.325,+00.0648,-00.0488,+00.3375,+01.360,-01.981,-09.544,+00.100882,-00.018161,-00.446271*64
"
1667362727.9273858,0,1667362727,914794206,IMU1_Frame,0,0,0,,-0.01817170368129034,0.08872027757571481,0.17319992100397333,0.980714172884447,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.112321,-0.016823,-0.446861,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.643,-1.724,-9.473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0582,-0.0456,0.3338,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.286,10.388,20.005,"$VNYMR,+020.005,+010.388,-000.286,+00.0582,-00.0456,+00.3338,+01.643,-01.724,-09.473,+00.112321,-00.016823,-00.446861*68
"
1667362727.970416,0,1667362727,939638376,IMU1_Frame,0,0,0,,-0.01721891231281536,0.08860764523266414,0.16761871513793813,0.9817108334945646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.109214,-0.027924,-0.445436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.551,-2.104,-9.822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0593,-0.0337,0.3382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.239,10.355,19.357,"$VNYMR,+019.357,+010.355,-000.239,+00.0593,-00.0337,+00.3382,+01.551,-02.104,-09.822,+00.109214,-00.027924,-00.445436*68
"
1667362727.9704394,0,1667362727,964962720,IMU1_Frame,0,0,0,,-0.016300807479666637,0.08838481143880783,0.16200353889431332,0.9826887921250328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.105961,-0.034526,-0.44906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.017,-2.285,-9.56,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0659,-0.0399,0.3408,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.198,10.311,18.705,"$VNYMR,+018.705,+010.311,-000.198,+00.0659,-00.0399,+00.3408,+02.017,-02.285,-09.560,+00.105961,-00.034526,-00.449060*61
"
1667362728.0137424,0,1667362727,989447832,IMU1_Frame,0,0,0,,-0.015443442594675776,0.08811893084348982,0.1563121177328149,0.9836478414339697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.101717,-0.029514,-0.456105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.557,-2.245,-9.403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0611,-0.0417,0.3328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.165,10.264,18.044,"$VNYMR,+018.044,+010.264,-000.165,+00.0611,-00.0417,+00.3328,+01.557,-02.245,-09.403,+00.101717,-00.029514,-00.456105*6A
"
1667362728.0146666,0,1667362728,14344692,IMU1_Frame,0,0,0,,-0.01459493197186417,0.08780139409150124,0.1505571434928485,0.9845864358702081,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.105723,-0.033484,-0.458746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.823,-1.779,-10.04,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0594,-0.0277,0.3392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.134,10.212,17.376,"$VNYMR,+017.376,+010.212,-000.134,+00.0594,-00.0277,+00.3392,+01.823,-01.779,-10.040,+00.105723,-00.033484,-00.458746*6E
"
1667362728.057058,0,1667362728,39324998,IMU1_Frame,0,0,0,,-0.013732141643253759,0.08754118325906396,0.1447765165655695,0.9854885741451456,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.104829,-0.025768,-0.459152,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.024,-1.953,-9.32,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0632,-0.0328,0.3439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.1,10.167,16.706,"$VNYMR,+016.706,+010.167,-000.100,+00.0632,-00.0328,+00.3439,+01.024,-01.953,-09.320,+00.104829,-00.025768,-00.459152*6C
"
1667362728.1004808,0,1667362728,64427375,IMU1_Frame,0,0,0,,-0.012861551418342573,0.08734572656826049,0.13894530219802406,0.9863566837318415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.112143,-0.022748,-0.466645,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.321,-2.174,-9.562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0641,-0.0319,0.3351,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.064,10.13,16.031,"$VNYMR,+016.031,+010.130,-000.064,+00.0641,-00.0319,+00.3351,+01.321,-02.174,-09.562,+00.112143,-00.022748,-00.466645*63
"
1667362728.1005132,0,1667362728,89168310,IMU1_Frame,0,0,0,,-0.01196087467484447,0.08718256855561843,0.13307115373250142,0.9871920812391873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.108184,-0.019692,-0.466862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.27,-1.861,-10.054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0593,-0.0268,0.327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.024,10.097,15.352,"$VNYMR,+015.352,+010.097,-000.024,+00.0593,-00.0268,+00.3270,+01.270,-01.861,-10.054,+00.108184,-00.019692,-00.466862*61
"
1667362728.143972,0,1667362728,114110946,IMU1_Frame,0,0,0,,-0.01100035402185463,0.08701104003791386,0.1271783192405329,0.987994810835597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.11018,-0.022251,-0.468632,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.247,-1.87,-10.138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0584,-0.0317,0.3381,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.023,10.063,14.672,"$VNYMR,+014.672,+010.063,+000.023,+00.0584,-00.0317,+00.3381,+01.247,-01.870,-10.138,+00.110180,-00.022251,-00.468632*69
"
1667362728.1439948,0,1667362728,139277458,IMU1_Frame,0,0,0,,-0.010089206121450249,0.08681663220247067,0.12124235545490897,0.9887676023902712,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.10663,-0.027125,-0.473615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.961,-2.158,-9.643,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0689,-0.026,0.3385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.064,10.028,13.987,"$VNYMR,+013.987,+010.028,+000.064,+00.0689,-00.0260,+00.3385,+00.961,-02.158,-09.643,+00.106630,-00.027125,-00.473615*60
"
1667362728.187083,0,1667362728,165157794,IMU1_Frame,0,0,0,,-0.009230563653529146,0.08659112562540204,0.11530661478011674,0.9895055119833915,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.102343,-0.024544,-0.472435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.096,-2.024,-9.749,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.065,-0.0279,0.3218,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.099,9.991,13.302,"$VNYMR,+013.302,+009.991,+000.099,+00.0650,-00.0279,+00.3218,+01.096,-02.024,-09.749,+00.102343,-00.024544,-00.472435*6A
"
1667362728.1900616,0,1667362728,189723491,IMU1_Frame,0,0,0,,-0.008447466960472352,0.08635037724935125,0.10931285272905937,0.9902135895245436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.098691,-0.028473,-0.474955,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.566,-1.928,-9.907,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0555,-0.0276,0.3224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.125,9.954,12.61,"$VNYMR,+012.610,+009.954,+000.125,+00.0555,-00.0276,+00.3224,+01.566,-01.928,-09.907,+00.098691,-00.028473,-00.474955*60
"
1667362728.2304258,0,1667362728,214616775,IMU1_Frame,0,0,0,,-0.007746936729104287,0.08609507768385884,0.10333892981893116,0.9908827822471251,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.085631,-0.02608,-0.473719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.176,-2.144,-9.813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0633,-0.0219,0.3438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.142,9.917,11.92,"$VNYMR,+011.920,+009.917,+000.142,+00.0633,-00.0219,+00.3438,+01.176,-02.144,-09.813,+00.085631,-00.026080,-00.473719*69
"
1667362728.273771,0,1667362728,239816665,IMU1_Frame,0,0,0,,-0.007151163853254055,0.08580703522350461,0.09736149906236387,0.9915173987691922,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.078614,-0.030814,-0.47931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.003,-2.522,-9.566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0623,-0.0219,0.3315,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.147,9.878,11.229,"$VNYMR,+011.229,+009.878,+000.147,+00.0623,-00.0219,+00.3315,+01.003,-02.522,-09.566,+00.078614,-00.030814,-00.479310*67
"
1667362728.2737966,0,1667362728,264524698,IMU1_Frame,0,0,0,,-0.006676465873305621,0.08547791919571286,0.09137355971206233,0.9921188551373067,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.072666,-0.036351,-0.475224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.085,-2.353,-9.321,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0547,-0.0167,0.3245,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.138,9.836,10.536,"$VNYMR,+010.536,+009.836,+000.138,+00.0547,-00.0167,+00.3245,+01.085,-02.353,-09.321,+00.072666,-00.036351,-00.475224*60
"
1667362728.3174713,0,1667362728,289388179,IMU1_Frame,0,0,0,,-0.0062376807219529495,0.08511728692237089,0.08537636633276982,0.9926867657413382,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.076769,-0.031094,-0.478912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.105,-2.194,-9.758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0605,-0.0118,0.3391,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.125,9.791,9.842,"$VNYMR,+009.842,+009.791,+000.125,+00.0605,-00.0118,+00.3391,+01.105,-02.194,-09.758,+00.076769,-00.031094,-00.478912*63
"
1667362728.3175027,0,1667362728,314335823,IMU1_Frame,0,0,0,,-0.005759373080258487,0.08481038350320544,0.07941403421615591,0.9932106723355708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.076055,-0.026302,-0.472471,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.8,-1.901,-9.7,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0577,-0.0157,0.3412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.118,9.752,9.153,"$VNYMR,+009.153,+009.752,+000.118,+00.0577,-00.0157,+00.3412,+00.800,-01.901,-09.700,+00.076055,-00.026302,-00.472471*6D
"
1667362728.3604648,0,1667362728,339241743,IMU1_Frame,0,0,0,,-0.005177677561785806,0.0845523614553358,0.0734645466264062,0.9936936400200863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.088334,-0.02172,-0.471503,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.9,-1.985,-9.765,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0576,-0.0128,0.3279,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.124,9.718,8.467,"$VNYMR,+008.467,+009.718,+000.124,+00.0576,-00.0128,+00.3279,+00.900,-01.985,-09.765,+00.088334,-00.021720,-00.471503*62
"
1667362728.3645537,0,1667362728,364217519,IMU1_Frame,0,0,0,,-0.004485492342712519,0.08436791118301352,0.06753606349513219,0.9941331983434816,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.098739,-0.02444,-0.469541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.081,-1.71,-9.86,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0511,-0.0046,0.3342,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.144,9.692,7.785,"$VNYMR,+007.785,+009.692,+000.144,+00.0511,-00.0046,+00.3342,+01.081,-01.710,-09.860,+00.098739,-00.024440,-00.469541*68
"
1667362728.4071045,0,1667362728,389074802,IMU1_Frame,0,0,0,,-0.003696396048053988,0.08426277797710505,0.061595679126747564,0.9945310921317401,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.100382,-0.012421,-0.469706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.169,-1.868,-9.773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0549,-0.0087,0.3388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.176,9.675,7.103,"$VNYMR,+007.103,+009.675,+000.176,+00.0549,-00.0087,+00.3388,+01.169,-01.868,-09.773,+00.100382,-00.012421,-00.469706*63
"
1667362728.4507551,0,1667362728,414026021,IMU1_Frame,0,0,0,,-0.002899780168612438,0.08418652649686867,0.05562601996996502,0.9948919368120674,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.099227,-0.011811,-0.471844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.452,-1.858,-9.45,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0549,-0.0047,0.331,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.209,9.662,6.418,"$VNYMR,+006.418,+009.662,+000.209,+00.0549,-00.0047,+00.3310,+00.452,-01.858,-09.450,+00.099227,-00.011811,-00.471844*63
"
1667362728.4507751,0,1667362728,439746379,IMU1_Frame,0,0,0,,-0.0022110495987752365,0.08415066608581759,0.04966279106283358,0.995212230552275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.088951,-0.007263,-0.475479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.277,-2.609,-9.177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0521,-0.0056,0.3331,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.23,9.655,5.733,"$VNYMR,+005.733,+009.655,+000.230,+00.0521,-00.0056,+00.3331,+01.277,-02.609,-09.177,+00.088951,-00.007263,-00.475479*64
"
1667362728.4937963,0,1667362728,465001106,IMU1_Frame,0,0,0,,-0.001687412337530662,0.08409344068094755,0.043608222399578574,0.9955017673581458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.078586,-0.004022,-0.484388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.922,-2.265,-9.386,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0531,0.0043,0.3397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.231,9.647,5.036,"$VNYMR,+005.036,+009.647,+000.231,+00.0531,+00.0043,+00.3397,+00.922,-02.265,-09.386,+00.078586,-00.004022,-00.484388*69
"
1667362728.4938104,0,1667362728,489900588,IMU1_Frame,0,0,0,,-0.0012168011081452263,0.08397862542312746,0.03747916517670189,0.9957617295541955,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.078471,-0.0136,-0.486306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.486,-1.912,-9.363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.056,0.0082,0.3365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.225,9.633,4.33,"$VNYMR,+004.330,+009.633,+000.225,+00.0560,+00.0082,+00.3365,+00.486,-01.912,-09.363,+00.078471,-00.013600,-00.486306*62
"
1667362728.5371256,0,1667362728,514579296,IMU1_Frame,0,0,0,,-0.0006073176910593959,0.08384820502774532,0.03132822726684126,0.9959857689019278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.094918,-0.012432,-0.487045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.464,-1.679,-9.789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0493,0.0004,0.3329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.235,9.617,3.623,"$VNYMR,+003.623,+009.617,+000.235,+00.0493,+00.0004,+00.3329,+00.464,-01.679,-09.789,+00.094918,-00.012432,-00.487045*67
"
1667362728.539849,0,1667362728,539498805,IMU1_Frame,0,0,0,,0.0002161553268887036,0.08372765117081656,0.025175058709420578,0.9961705928832019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.103997,-0.009909,-0.48744,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.176,-1.755,-10.162,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0521,0.0023,0.3264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.27,9.602,2.918,"$VNYMR,+002.918,+009.602,+000.270,+00.0521,+00.0023,+00.3264,+01.176,-01.755,-10.162,+00.103997,-00.009909,-00.487440*64
"
1667362728.583706,0,1667362728,564338445,IMU1_Frame,0,0,0,,0.0011434008130981582,0.08362818902840775,0.018994622206938826,0.9963153230587318,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.110623,-0.008263,-0.485755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.82,-2.173,-10.418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0523,0.0143,0.3352,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.317,9.59,2.211,"$VNYMR,+002.211,+009.590,+000.317,+00.0523,+00.0143,+00.3352,+00.820,-02.173,-10.418,+00.110623,-00.008263,-00.485755*6C
"
1667362728.6272848,0,1667362728,589421749,IMU1_Frame,0,0,0,,0.0019756395675668737,0.08359742008742817,0.01278635140264002,0.9964156148017921,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.095292,-0.003946,-0.489703,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.016,-2.414,-9.979,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0532,0.0093,0.3352,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.353,9.587,1.5,"$VNYMR,+001.500,+009.587,+000.353,+00.0532,+00.0093,+00.3352,+01.016,-02.414,-09.979,+00.095292,-00.003946,-00.489703*62
"
1667362728.6273096,0,1667362728,614217758,IMU1_Frame,0,0,0,,0.0026727084256810358,0.08356717262317845,0.006537042356336923,0.9964771203427959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.089877,0.001671,-0.49542,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.846,-2.338,-10.052,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0502,0.0054,0.323,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.373,9.585,0.783,"$VNYMR,+000.783,+009.585,+000.373,+00.0502,+00.0054,+00.3230,+00.846,-02.338,-10.052,+00.089877,+00.001671,-00.495420*66
"
